0.03354297693920316, 84337349397.59375
0.1168084504276613, 622954628431.082
0.2256152144659862, 1206578379634.2422
0.3117539026629934, 1581765076836.2734
0.4161425576519916, 2204819277108.4375
0.5339010459079068, 2801121842742.875
0.6064388886001235, 3228417803445.1914
0.7307894760724949, 4005590247649.3945
0.838300921491316, 4648767442852.879
0.945326622427823, 5333632048856.586
1.0455519006119347, 5982764588460.102
1.141405478455221, 6598150176463.434
1.2437356493960265, 7245297601266.9375
1.3629049623903824, 7953983584870.773
1.4610253478178006, 8533140827773.91
1.5796549447206965, 9106342726277.012
1.6582376076372647, 9405102503678.63
1.782156422236468, 9710810182880.285
1.880384750882178, 9877559826081.188
2.0027923604252935, 9919247236881.414
2.125199969968409, 9731653888280.398
2.218592442434638, 9410660825118.66
2.3123735104867182, 8859195933675.672
2.4224755931445467, 8114777883671.645
2.528691719943864, 7277781297994.387
2.6329648688139256, 6167380264861.102
2.720917003078238, 5241919745096.09
2.7968226741811644, 4351000222851.2695
2.893647740989079, 3384745593946.035
2.9846438740092256, 2492932770041.211
3.0772591553037523, 1665139898436.7266
3.182827622793318, 968364603632.957
3.316029554165632, 351986458229.6172
3.3825995807127884, 36144578313.25781
